,datetime,instrument,score,exp_name,rid,weight,real_label,error,abs_error
0,2026-05-14,SH600000,0.0002507449841590759,EXP_CatBoostModel_Alpha158_csi300_custom_step0_s_20260514_17,9eea1bd451a041c79ed860376dd66124,0.056,,,
1,2026-05-14,SH601077,0.05279405787587166,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
2,2026-05-14,SH601088,-0.059019919484853745,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
3,2026-05-14,SH601100,-0.07429079711437225,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
4,2026-05-14,SH601111,-0.043348196893930435,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
5,2026-05-14,SH601117,-0.043166033923625946,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
6,2026-05-14,SH601127,-0.01863488368690014,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
7,2026-05-14,SH601136,-0.029029034078121185,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
8,2026-05-14,SH601138,-0.0395432785153389,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
9,2026-05-14,SH601166,0.0005544519517570734,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
10,2026-05-14,SH601169,0.07502570003271103,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
11,2026-05-14,SH601186,0.016045086085796356,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
12,2026-05-14,SH601211,0.019132409244775772,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
13,2026-05-14,SH601225,-0.044497791677713394,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
14,2026-05-14,SH601066,-0.0585140734910965,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
15,2026-05-14,SH601229,0.026496516540646553,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
16,2026-05-14,SH601238,0.028293559327721596,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
17,2026-05-14,SH601288,0.04490227624773979,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
18,2026-05-14,SH601298,0.07117804139852524,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
19,2026-05-14,SH601318,-0.06105218455195427,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
20,2026-05-14,SH601319,0.006336044520139694,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
21,2026-05-14,SH601328,0.027337435632944107,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
22,2026-05-14,SH601336,-0.1006503626704216,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
23,2026-05-14,SH601360,-0.01360915508121252,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
24,2026-05-14,SH601377,-0.015310270711779594,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
25,2026-05-14,SH601390,-0.02398047223687172,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
26,2026-05-14,SH601398,0.10025153309106827,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
27,2026-05-14,SH601456,-0.009096566587686539,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
28,2026-05-14,SH601600,-0.0163996871560812,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
29,2026-05-14,SH601236,0.023508060723543167,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
30,2026-05-14,SH601059,0.004596584476530552,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
31,2026-05-14,SH601058,-0.16112209856510162,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
32,2026-05-14,SH601021,-0.004507210571318865,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
33,2026-05-14,SH600600,-0.04503221809864044,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
34,2026-05-14,SH600660,-0.012539615854620934,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
35,2026-05-14,SH600674,0.06205054745078087,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
36,2026-05-14,SH600690,-0.02179478481411934,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
37,2026-05-14,SH600741,-0.015130655840039253,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
38,2026-05-14,SH600760,0.0005433583864942193,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
39,2026-05-14,SH600795,0.0026587217580527067,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
40,2026-05-14,SH600803,0.002507118508219719,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
41,2026-05-14,SH600809,-0.1041833683848381,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
42,2026-05-14,SH600845,-0.019967205822467804,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
43,2026-05-14,SH600875,0.04050600528717041,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
44,2026-05-14,SH600886,-0.004080501385033131,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
45,2026-05-14,SH600887,0.039382606744766235,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
46,2026-05-14,SH600893,0.01171949878334999,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
47,2026-05-14,SH600900,0.007066730875521898,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
48,2026-05-14,SH600905,0.03254275768995285,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
49,2026-05-14,SH600918,0.00503150699660182,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
50,2026-05-14,SH600919,0.05944574251770973,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
51,2026-05-14,SH600926,-0.010776191018521786,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
52,2026-05-14,SH600930,0.050418782979249954,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260514_14,41d79becf116476bbf7f3770a4697a9c,0.099,,,
