,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,0,SH603993,0.2908651860108471,0.8125,0.029848456,0.26101672962809563,0.26101672962809563,SH603993,洛阳钼业,2026-03-23,2.5419784,2.699566
1,1,SH600115,0.221411734581765,0.9375,0.04827583,0.17313590622025377,0.17313590622025377,SH600115,中国东航,2026-03-23,0.50551486,0.5386085
2,2,SZ002493,0.2144635545767429,0.8125,0.047277212,0.16718634243379857,0.16718634243379857,,,2026-03-23,0.6965378,0.74286246
3,3,SH600029,0.209347152226485,1.0,0.025078416,0.1842687363558185,0.1842687363558185,SH600029,南方航空,2026-03-23,1.0824906,1.1194526
4,4,SH600489,0.179660074580488,0.75,0.036145806,0.14351426826792696,0.14351426826792696,SH600489,中金黄金,2026-03-23,56.09476,60.05887
5,5,SH600482,0.1547060295708525,0.875,0.03709352,0.11761250940636275,0.11761250940636275,SH600482,中国动力,2026-03-23,6.694558,7.171704
6,6,SH600547,0.1506894578340379,0.75,0.023015857,0.127673601091179,0.127673601091179,SH600547,山东黄金,2026-03-23,169.72508,179.55681
7,7,SH600176,0.1460458967109847,0.8125,0.04721546,0.09883043498002766,0.09883043498002766,SH600176,中国巨石,2026-03-23,223.5861,236.73752
8,8,SH600875,0.1455374216581862,0.75,0.01889801,0.12663941140427995,0.12663941140427995,SH600875,东方电气,2026-03-23,7.3762074,7.8238845
9,9,SH600219,0.1454161317219207,0.8125,0.030585885,0.1148302466740081,0.1148302466740081,SH600219,南山铝业,2026-03-23,3.0599911,3.1951337
10,10,SZ000630,0.1427783436094141,0.75,0.017169952,0.12560839121683598,0.12560839121683598,,,2026-03-23,21.662481,22.480906
11,11,SH600362,0.1365753822178788,0.8125,0.023162603,0.1134127788395829,0.1134127788395829,SH600362,江西铜业,2026-03-23,6.8641386,7.1224875
12,12,SZ300251,0.1356378161590636,0.9375,0.01331377,0.12232404586487414,0.12232404586487414,,,2026-03-23,2.021057,2.0627706
13,13,SH600893,0.1334583328481665,0.8125,0.03396368,0.09949465258083251,0.09949465258083251,SH600893,航发动力,2026-03-23,6.1916175,6.5153456
14,14,SH603799,0.1292270827402797,0.6875,0.047932863,0.08129421950480606,0.08129421950480606,SH603799,华友钴业,2026-03-23,7.815544,8.227695
15,15,SH601600,0.1274589524371157,0.625,0.01866889,0.10879006243772604,0.10879006243772604,SH601600,中国铝业,2026-03-23,0.039203975,0.040667884
16,16,SZ000301,0.1139718342538211,0.75,0.052437544,0.06153429038480254,0.06153429038480254,,,2026-03-23,0.33380944,0.35385066
17,17,SH600346,0.100319439058338,1.0,0.059615612,0.0407038270283087,0.0407038270283087,SH600346,恒力石化,2026-03-23,7.3830547,7.9540467
18,18,SH600010,0.0929059328488985,0.75,0.027988553,0.06491737980171833,0.06491737980171833,SH600010,包钢股份,2026-03-23,4.3222265,4.460856
19,19,SH600522,0.089940113044805,0.6875,0.060157776,0.029782337165898745,0.029782337165898745,SH600522,中天科技,2026-03-23,14.420416,15.431633
20,20,SH600111,0.0885366010593103,0.6875,0.0500592,0.03847740172611938,0.03847740172611938,SH600111,北方稀土,2026-03-23,93.21309,97.878654
21,21,SZ002384,0.0857997871410596,0.9375,0.006414771,0.07938501606104251,0.07938501606104251,,,2026-03-23,1.2772944,1.3662657
22,22,SZ000338,0.0853236671230999,0.8125,0.03415823,0.05116543729521904,0.05116543729521904,,,2026-03-23,3.0919573,3.3383985
23,23,SH601899,0.08424510284322,0.6875,0.032244325,0.05200077815907693,0.05200077815907693,SH601899,紫金矿业,2026-03-23,0.78736806,0.8308066
24,24,SH601021,0.0839870338587091,0.875,0.043176293,0.040810740485601196,0.040810740485601196,SH601021,春秋航空,2026-03-23,0.29098943,0.3051388
25,25,SH601111,0.0832904132870583,1.0,0.04073584,0.042554572489633985,0.042554572489633985,SH601111,中国国航,2026-03-23,1.1107891,1.1595289
26,26,SH600989,0.0812655886417856,0.8125,-0.032258034,0.113523622394227,0.113523622394227,SH600989,宝丰能源,2026-03-23,0.17503925,0.17055582
27,27,SH688396,0.077346560240231,0.8125,0.017136693,0.06020986723943754,0.06020986723943754,SH688396,华润微,2026-03-23,0.026459988,0.026994757
28,28,SH600515,0.0714119366255846,0.875,0.013468027,0.05794390951071643,0.05794390951071643,SH600515,海南机场,2026-03-23,0.22725359,0.23087037
29,29,SH600026,0.0647209864455032,0.5625,-0.02082485,0.0855458360510635,0.0855458360510635,SH600026,中远海能,2026-03-23,4.7040854,4.9409637
30,30,SZ002601,0.0642781725248587,0.4375,0.010423899,0.05385427382795929,0.05385427382795929,,,2026-03-23,0.22743414,0.23428507
31,31,SH600025,0.0641680798424173,0.875,-0.0015847683,0.06575284813770539,0.06575284813770539,SH600025,华能水电,2026-03-23,1.5961939,1.6098334
32,32,SH601868,0.061315282442669,0.875,0.020289779,0.041025503733257376,0.041025503733257376,SH601868,中国能建,2026-03-23,0.47984275,0.50669444
33,33,SH688169,0.0600216596061154,0.8125,0.014284253,0.045737406485693036,0.045737406485693036,SH688169,石头科技,2026-03-23,0.007843616,0.007975958
34,34,SH601888,0.0582718183226727,0.9375,0.014129877,0.044141941232218596,0.044141941232218596,SH601888,中国中免,2026-03-23,1.3048536,1.3258833
35,35,SZ300394,0.0572770627163564,0.6875,0.064912796,-0.007635733304151411,0.007635733304151411,,,2026-03-23,30.939041,34.335308
36,36,SH688082,0.0553363347680931,0.875,0.009013176,0.04632315880373763,0.04632315880373763,SH688082,盛美上海,2026-03-23,0.009107091,0.009298243
37,37,SZ300442,0.0536307641158006,0.1875,0.038511038,0.015119726289262517,0.015119726289262517,,,2026-03-23,0.41360667,0.44056305
38,38,SH601100,0.05329289585303,0.5,0.0263443,0.02694859653662375,0.02694859653662375,SH601100,恒立液压,2026-03-23,2.0976632,2.180894
39,39,SH601689,0.051064301075492,0.6875,0.012791514,0.03827278667882452,0.03827278667882452,SH601689,拓普集团,2026-03-23,1.1413842,1.1675841
