,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,0,SZ002493,0.2871757549350507,0.9230769230769232,0.010655761,0.276519994169975,0.276519994169975,,,2026-03-20,0.68917555,0.71057844
1,1,SH600875,0.2243415258252631,0.7692307692307693,0.042376995,0.18196453073859317,0.18196453073859317,SH600875,东方电气,2026-03-20,7.076433,7.529175
2,2,SZ002001,0.2225992103899322,0.8461538461538461,-0.0014443398,0.22404355014212946,0.22404355014212946,,,2026-03-20,121.024254,121.758354
3,3,SH600115,0.2116538737372422,0.9230769230769232,0.03756714,0.1740867350653672,0.1740867350653672,SH600115,中国东航,2026-03-20,0.48704916,0.512771
4,4,SH603993,0.1951734610229591,0.7692307692307693,0.0533334,0.14184005934296642,0.14184005934296642,SH603993,洛阳钼业,2026-03-20,2.4133446,2.5434418
5,5,SH600522,0.1787049562748464,0.6923076923076923,0.039856434,0.1388485224064382,0.1388485224064382,SH600522,中天科技,2026-03-20,13.867489,14.492242
6,6,SH600489,0.1624552612465156,0.7692307692307693,0.03010118,0.13235408116991648,0.13235408116991648,SH600489,中金黄金,2026-03-20,54.456203,56.09476
7,7,SH600482,0.1451219823354786,0.6923076923076923,0.046800256,0.09832172656002694,0.09832172656002694,SH600482,中国动力,2026-03-20,6.395715,6.7727556
8,8,SH600176,0.1227681222136543,0.8461538461538461,0.030732155,0.09203596736746289,0.09203596736746289,SH600176,中国巨石,2026-03-20,216.91925,224.04903
9,9,SH603799,0.1174532226990646,0.9230769230769232,0.012715101,0.10473812145699916,0.10473812145699916,SH603799,华友钴业,2026-03-20,7.71778,7.905713
10,10,SZ300442,0.1025502656566011,0.2307692307692307,-0.010677636,0.11322790132630935,0.11322790132630935,,,2026-03-20,0.4180752,0.42536798
11,11,SZ000301,0.0992463987446638,0.6153846153846154,0.004113555,0.095132843790135,0.095132843790135,,,2026-03-20,0.33237582,0.33803898
12,12,SZ000630,0.0895841763659188,0.6923076923076923,0.039404035,0.05018014175135581,0.05018014175135581,,,2026-03-20,20.840292,21.662481
13,13,SH600029,0.0859867360118251,0.9230769230769232,0.02903223,0.05695450563462784,0.05695450563462784,SH600029,南方航空,2026-03-20,1.0522279,1.0863428
14,14,SZ002384,0.0851988660913863,0.7692307692307693,0.02175641,0.06344245549263142,0.06344245549263142,,,2026-03-20,1.2501036,1.2871544
15,15,SH600219,0.0826945865972116,0.6153846153846154,0.020884037,0.061810549579389334,0.061810549579389334,SH600219,南山铝业,2026-03-20,2.9972446,3.070399
16,16,SH600111,0.0780678598359831,0.5384615384615384,0.0070767403,0.07099111957109053,0.07099111957109053,SH600111,北方稀土,2026-03-20,92.55807,94.564
17,17,SZ300251,0.0776415776993398,0.5384615384615384,0.01967597,0.05796560762182515,0.05796560762182515,,,2026-03-20,1.9820546,2.021057
18,18,SZ000338,0.0765239953787076,0.4615384615384615,0.051920533,0.024603462198470788,0.024603462198470788,,,2026-03-20,2.9393091,3.1115184
19,19,SH600026,0.0752185940867622,0.6153846153846154,0.09993255,-0.024713957297209974,0.024713957297209974,SH600026,中远海能,2026-03-20,4.2766347,4.7040854
20,20,SZ000807,0.0751722687357149,0.6923076923076923,0.018648863,0.05652340589696979,0.05652340589696979,,,2026-03-20,39.886154,40.68713
21,21,SH601600,0.0743725035251129,0.6923076923076923,0.022406578,0.05196592546114806,0.05196592546114806,SH601600,中国铝业,2026-03-20,0.03835297,0.03934275
22,22,SH600893,0.0723763935246272,0.6153846153846154,0.024993658,0.0473827354588313,0.0473827354588313,SH600893,航发动力,2026-03-20,6.0407405,6.212277
23,23,SH601868,0.0698436967606373,0.7692307692307693,0.026785731,0.04305796544502451,0.04305796544502451,SH601868,中国能建,2026-03-20,0.4679748,0.48423156
24,24,SH601888,0.0673616615285021,0.6153846153846154,0.000731349,0.06663031253710806,0.06663031253710806,SH601888,中国中免,2026-03-20,1.3038675,1.319225
25,25,SH600188,0.0669159809149758,0.5384615384615384,-0.011094034,0.07801001463308493,0.07801001463308493,SH600188,兖矿能源,2026-03-20,35.9296,35.92851
26,26,SH601698,0.066571337138323,0.4615384615384615,0.008544207,0.058027130519060305,0.058027130519060305,SH601698,中国卫通,2026-03-20,2.0768087,2.1262312
27,27,SH600989,0.0644424878609535,0.6923076923076923,-0.02343136,0.08787384858254163,0.08787384858254163,SH600989,宝丰能源,2026-03-20,0.17925268,0.1766579
