,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,0,SZ002384,0.0916593354598678,0.875,-0.016189814,0.1078491490737594,0.1078491490737594,,,2026-03-27,1.2473525,1.2711134
1,1,SH601916,0.073144756492893,1.0,-0.030373871,0.10351862781933953,0.10351862781933953,SH601916,浙商银行,2026-03-27,0.24000278,0.23783691
2,2,SH601166,0.0676029347989187,0.8125,0.006977558,0.06062537666293237,0.06062537666293237,SH601166,兴业银行,2026-03-27,1.2902769,1.3089737
3,3,SH600115,0.0659095437717691,0.9375,-0.02321726,0.08912680460932403,0.08912680460932403,SH600115,中国东航,2026-03-27,0.5250487,0.5344544
4,4,SH600900,0.0653150833397326,1.0,-0.003692925,0.06900800831608148,0.06900800831608148,SH600900,长江电力,2026-03-27,10.215132,10.286472
5,5,SH601988,0.0605119623794655,1.0,0.035494804,0.025017157997141284,0.025017157997141284,SH601988,中国银行,2026-03-27,2.6352012,2.7479196
6,6,SH600025,0.0603395302566828,0.875,-0.018488765,0.07882829501956122,0.07882829501956122,SH600025,华能水电,2026-03-27,1.5740198,1.5890919
7,7,SH600919,0.0595850800933684,1.0,0.010508776,0.04907630438230883,0.04907630438230883,SH600919,江苏银行,2026-03-27,0.37084776,0.3776148
8,8,SZ002460,0.0585784321707584,0.75,-0.022084773,0.0806632047575809,0.0806632047575809,,,2026-03-27,4.569239,4.6176853
9,9,SH601868,0.0569136872758294,0.6875,-0.04088044,0.09779412894147882,0.09779412894147882,SH601868,中国能建,2026-03-27,0.4427738,0.4431808
10,10,SH601169,0.0566470770743728,1.0,0.007421136,0.04922594117196801,0.04922594117196801,SH601169,北京银行,2026-03-27,0.25813335,0.26149306
11,11,SH605117,0.0557046764041909,0.5625,0.010223269,0.04548140694160545,0.04548140694160545,SH605117,德业股份,2026-03-27,1.7480143,1.8386959
12,12,SZ002493,0.0546926438251643,0.875,-0.0041421056,0.05883474940454052,0.05883474940454052,,,2026-03-27,0.7355948,0.7526985
13,13,SH688082,0.0536282950618877,0.8125,-0.020023227,0.07365152179986378,0.07365152179986378,SH688082,盛美上海,2026-03-27,0.008862312,0.009064275
14,14,SH600989,0.0520729282220302,0.5625,-0.036050975,0.08812390354475358,0.08812390354475358,SH600989,宝丰能源,2026-03-27,0.16826022,0.17164487
15,15,SH600015,0.0509271458949147,0.9375,0.016595602,0.03433154385939224,0.03433154385939224,SH600015,华夏银行,2026-03-27,5.4016986,5.573474
16,16,SH600104,0.0505922810263162,1.0,0.014577508,0.03601477305359892,0.03601477305359892,SH600104,上汽集团,2026-03-27,8.897464,9.150675
17,17,SZ002422,0.0504005707207241,0.75,-0.0008763671,0.051276937812856666,0.051276937812856666,,,2026-03-27,0.22587483,0.2300978
18,18,SH600674,0.0501959991907358,0.875,-0.015225768,0.06542176728003024,0.06542176728003024,SH600674,川投能源,2026-03-27,67.51989,68.009155
19,19,SH600011,0.0501011187822071,0.625,-0.019535363,0.0696364815026966,0.0696364815026966,SH600011,华能国际,2026-03-27,1.0771549,1.0817071
20,20,SH601898,0.0495159732192523,0.375,-0.039785743,0.08930171597895689,0.08930171597895689,SH601898,中煤能源,2026-03-27,0.07769195,0.078275934
21,21,SH601818,0.0494033119755971,0.875,-0.022058785,0.07146209693729755,0.07146209693729755,SH601818,光大银行,2026-03-27,1.0524024,1.0508602
22,22,SH601328,0.0449833502598641,0.9375,0.004221678,0.040761672479712734,0.040761672479712734,SH601328,交通银行,2026-03-27,0.28144273,0.28785607
23,23,SH600036,0.0447159529596815,0.9375,-0.0040243864,0.04874033936562632,0.04874033936562632,SH600036,招商银行,2026-03-27,14.601073,14.694366
24,24,SZ001965,0.044458174239617,0.9375,-0.008308172,0.05276634646556915,0.05276634646556915,,,2026-03-27,0.13475272,0.13630806
25,25,SH600183,0.0441568742610315,0.625,-0.016887188,0.06104406221879517,0.06104406221879517,SH600183,生益科技,2026-03-27,53.122215,53.603306
26,26,SH601939,0.0434743819722383,0.9375,0.014755487,0.0287188945302217,0.0287188945302217,SH601939,建设银行,2026-03-27,0.8112097,0.8257663
27,27,SH601838,0.0424703326476351,0.9375,0.0020635128,0.040406819845511074,0.040406819845511074,SH601838,成都银行,2026-03-27,0.33896905,0.34235105
28,28,SH600029,0.0414035436603285,0.875,-0.014344156,0.05574769944875013,0.05574769944875013,SH600029,南方航空,2026-03-27,1.104286,1.1246119
29,29,SH600233,0.0405383869378815,0.625,-0.019466221,0.060004608270431546,0.060004608270431546,SH600233,圆通速递,2026-03-27,1.8365617,1.866942
30,30,SH601398,0.0402682700120745,1.0,0.0089946985,0.031273571487599405,0.031273571487599405,SH601398,工商银行,2026-03-27,4.3861156,4.4534163
