,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,0,SH600522,0.2052582173867163,0.8666666666666667,-0.023338437,0.2285966544670996,0.2285966544670996,SH600522,中天科技,2026-03-19,14.198752,14.292907
1,1,SZ300394,0.1326449062832918,0.6666666666666666,-0.04330212,0.17594702506152057,0.17594702506152057,,,2026-03-19,32.315678,32.004894
2,2,SH600188,0.1263432306663882,0.6,-0.014270306,0.14061353629993312,0.14061353629993312,SH600188,兖矿能源,2026-03-19,36.45068,38.07568
3,3,SH600029,0.1259620494717804,0.9333333333333332,-0.052953124,0.1789151735181061,0.1789151735181061,SH600029,南方航空,2026-03-19,1.1101552,1.090771
4,4,SH600176,0.1259498621634413,0.8666666666666667,0.034423947,0.09152591482915176,0.09152591482915176,SH600176,中国巨石,2026-03-19,209.70317,221.2706
5,5,SZ000630,0.1232006272658024,0.9333333333333332,-0.062092602,0.1852932295187626,0.1852932295187626,,,2026-03-19,22.220274,21.958733
6,6,SH600115,0.1229880819191307,0.8666666666666667,-0.069883525,0.1928716072906822,0.1928716072906822,SH600115,中国东航,2026-03-19,0.5239807,0.514846
7,7,SH600875,0.122658209429717,0.6,-0.034675658,0.15733386717889303,0.15733386717889303,SH600875,东方电气,2026-03-19,7.330531,7.320791
8,8,SH603993,0.1125721550159175,0.8,-0.060324848,0.17289700271412917,0.17289700271412917,SH603993,洛阳钼业,2026-03-19,2.568073,2.5421343
9,9,SH600362,0.1099790852822219,0.9333333333333332,-0.05657631,0.16655539687050924,0.16655539687050924,SH600362,江西铜业,2026-03-19,7.06356,6.983275
10,10,SH600489,0.1088472992243916,1.0,-0.08319408,0.1920413762393147,0.1920413762393147,SH600489,中金黄金,2026-03-19,59.397003,56.89318
11,11,SZ002493,0.1059374998368429,0.8,-0.0017539859,0.10769148571864832,0.10769148571864832,,,2026-03-19,0.6903765,0.7099302
12,12,SH600482,0.0942087371729365,1.0,-0.050902367,0.14511110381112008,0.14511110381112008,SH600482,中国动力,2026-03-19,6.738502,6.712894
13,13,SH603799,0.0923348848416235,0.8666666666666667,-0.030973434,0.12330831928986569,0.12330831928986569,SH603799,华友钴业,2026-03-19,7.964208,8.127046
14,14,SH601877,0.0805323980290676,0.7333333333333333,-0.009114206,0.08964660386631736,0.08964660386631736,SH601877,正泰电器,2026-03-19,0.1692561,0.17404228
15,15,SZ002001,0.0802047376585772,0.8666666666666667,0.010805726,0.06939901160724664,0.06939901160724664,,,2026-03-19,119.73013,121.828285
16,16,SZ300251,0.0729647922807121,0.8,-0.0502671,0.12323189261487959,0.12323189261487959,,,2026-03-19,2.0869808,2.0452545
17,17,SH600941,0.0687091076146638,1.0,-0.030976474,0.09968558189978953,0.09968558189978953,SH600941,中国移动,2026-03-19,0.04212038,0.041860852
18,18,SH600025,0.065794356420439,1.0,-0.017460346,0.08325470264236283,0.08325470264236283,SH600025,华能水电,2026-03-19,1.5942494,1.6024817
19,19,SH600919,0.0640218319193377,0.9333333333333332,-0.042904258,0.10692608969369073,0.10692608969369073,SH600919,江苏银行,2026-03-19,0.3728917,0.3704058
