,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,0,SH600023,0.0546915691037209,0.8823529411764706,-0.005494535,0.060186104073050736,0.060186104073050736,SH600023,浙能电力,2026-03-18,0.27696615,0.28153154
1,1,SH600941,0.050725503316766,0.9411764705882352,-0.023707867,0.07443336998546718,0.07443336998546718,SH600941,中国移动,2026-03-18,0.043142024,0.04305687
2,2,SH600025,0.0490413068995348,0.9411764705882352,-0.0031644702,0.052205777095305064,0.052205777095305064,SH600025,华能水电,2026-03-18,1.5996964,1.6191838
3,3,SH600919,0.04654562630919,0.9411764705882352,0.0,0.04654562630919,0.04654562630919,SH600919,江苏银行,2026-03-18,0.3728917,0.37529305
4,4,SH601009,0.0427429624663541,0.9411764705882352,-0.008723497,0.05146645985710117,0.05146645985710117,SH601009,南京银行,2026-03-18,1.6099734,1.614168
5,5,SH601818,0.0412484946661419,0.8823529411764706,-0.008746326,0.04999482063583795,0.04999482063583795,SH601818,光大银行,2026-03-18,1.0613487,1.0652366
6,6,SH601939,0.0409264549198613,0.9411764705882352,0.004291773,0.03663468207745407,0.03663468207745407,SH601939,建设银行,2026-03-18,0.7969833,0.8021178
7,7,SH601988,0.040037469261024,0.9411764705882352,-0.0034989119,0.04353638111862898,0.04353638111862898,SH601988,中国银行,2026-03-18,2.5707562,2.5946128
8,8,SH600016,0.039120210085334,0.9411764705882352,-0.0077650547,0.04688526478809279,0.04688526478809279,SH600016,民生银行,2026-03-18,15.092154,15.209664
9,9,SH600027,0.0387660700468234,0.8823529411764706,0.0016708374,0.03709523264447965,0.03709523264447965,SH600027,华电国际,2026-03-18,1.3494747,1.3875741
10,10,SH600900,0.0365876327455286,0.8235294117647058,-0.0029027462,0.03949037894609012,0.03949037894609012,SH600900,长江电力,2026-03-18,10.259311,10.308896
11,11,SH600036,0.0362069387119938,0.8823529411764706,-0.0005042553,0.0367111940067936,0.0367111940067936,SH600036,招商银行,2026-03-18,14.708325,14.822933
12,12,SH600018,0.0348696830814869,0.8823529411764706,-0.009174287,0.04404397040067025,0.04404397040067025,SH600018,上港集团,2026-03-18,1.0258995,1.0329388
13,13,SH601916,0.0338455375274494,0.9411764705882352,-0.004651189,0.03849672637785223,0.03849672637785223,SH601916,浙商银行,2026-03-18,0.24069317,0.2423329
14,14,SH600887,0.0330450808786294,0.8235294117647058,-0.001892209,0.034937289931668954,0.034937289931668954,SH600887,伊利股份,2026-03-18,75.69754,76.470375
15,15,SH601328,0.0314764369454632,0.7647058823529411,0.003203392,0.028273044916654604,0.028273044916654604,SH601328,交通银行,2026-03-18,0.27813825,0.2807286
16,16,SH601816,0.0310134803671499,0.6470588235294118,-0.009057999,0.040071479024376466,0.040071479024376466,SH601816,京沪高铁,2026-03-18,0.13010079,0.13054028
17,17,SH601166,0.0301431421855465,0.8823529411764706,-0.002186954,0.03233009620700036,0.03233009620700036,SH601166,兴业银行,2026-03-18,1.3000394,1.3088502
18,18,SH601229,0.027782969828088,0.7647058823529411,-0.008004308,0.035787277574975206,0.035787277574975206,SH601229,上海银行,2026-03-18,0.21516094,0.2162486
19,19,SH600377,0.0276425993226557,0.8823529411764706,-0.008187592,0.03583019135222723,0.03583019135222723,SH600377,宁沪高速,2026-03-18,2.9840474,2.9999897
20,20,SH601236,0.0273711702365901,0.9411764705882352,-0.011282086,0.03865325660896558,0.03865325660896558,SH601236,红塔证券,2026-03-18,0.46916813,0.47121143
21,21,SH600600,0.0268105679537083,0.8823529411764706,-0.0050432086,0.031853776552798876,0.031853776552798876,SH600600,青岛啤酒,2026-03-18,2.7233906,2.742267
22,22,SZ000895,0.025478441355981,0.8235294117647058,-0.0045757294,0.030054170726098187,0.030054170726098187,,,2026-03-18,65.85724,66.69074
23,23,SH600674,0.0250515233839895,0.7058823529411765,0.008410096,0.016641427215471433,0.016641427215471433,SH600674,川投能源,2026-03-18,69.080444,70.28705
24,24,SH601169,0.0249005699733402,0.7647058823529411,-0.0074349046,0.0323354745486881,0.0323354745486881,SH601169,北京银行,2026-03-18,0.25764742,0.25900623
25,25,SH603195,0.0248532079433184,0.8823529411764706,-0.0032935739,0.02814678179967216,0.02814678179967216,SH603195,公牛集团,2026-03-18,0.06793407,0.06879238
