,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,0,SH600919,0.0706397815123866,0.8125,-0.0065933466,0.07723312810815076,0.07723312810815076,SH600919,江苏银行,2026-04-01,0.37336913,0.37393528
1,1,SH601166,0.0655096433910708,0.875,-0.011166573,0.07667621596187157,0.07667621596187157,SH601166,兴业银行,2026-04-01,1.3049206,1.306155
2,2,SH601169,0.0631158580036351,0.75,-0.011070192,0.07418604986383408,0.07418604986383408,SH601169,北京银行,2026-04-01,0.2595911,0.25997844
3,3,SZ000001,0.062545815116788,0.8125,-0.013311684,0.07585749924841031,0.07585749924841031,,,2026-04-01,1.300326,1.3014745
4,4,SH601658,0.0605436888092901,0.75,-0.011347532,0.07189122108162896,0.07189122108162896,SH601658,邮储银行,2026-04-01,0.30487567,0.30502096
5,5,SH601328,0.0590483145834569,1.0,-0.014522791,0.07357110549227037,0.07357110549227037,SH601328,交通银行,2026-04-01,0.28639948,0.28656003
6,6,SH600887,0.0589220115230925,0.8125,-0.0045387745,0.06346078601344896,0.06346078601344896,SH600887,伊利股份,2026-04-01,75.66888,75.669106
7,7,SH600036,0.0579537451256714,0.875,-0.009078264,0.06703200936212159,0.06703200936212159,SH600036,招商银行,2026-04-01,14.705177,14.726659
8,8,SH601838,0.0572711045685547,0.9375,-0.009361088,0.06663219284446412,0.06663219284446412,SH601838,成都银行,2026-04-01,0.34371898,0.34363353
9,9,SH601009,0.0559002858186829,0.75,-0.012482822,0.06838310776005863,0.06838310776005863,SH601009,南京银行,2026-04-01,1.5845996,1.5857384
10,10,SH601668,0.0547998625022764,0.75,-0.0058626533,0.060662515757739045,0.060662515757739045,SH601668,中国建筑,2026-04-01,0.66468257,0.66481847
11,11,SH601816,0.0535331243819115,0.9375,-0.012681186,0.06621431058109972,0.06621431058109972,SH601816,京沪高铁,2026-04-01,0.13010079,0.13010766
12,12,SH601229,0.0523361608895284,0.875,-0.010179579,0.06251574014749349,0.06251574014749349,SH601229,上海银行,2026-04-01,0.21430197,0.21447055
13,13,SH601006,0.0522741747171572,0.9375,-0.024130583,0.07640475752660544,0.07640475752660544,SH601006,大秦铁路,2026-04-01,1.2224092,1.2253547
14,14,SH600015,0.0522280852780488,0.9375,-0.0118585825,0.06408666777469187,0.06408666777469187,SH600015,华夏银行,2026-04-01,5.617817,5.6121054
15,15,SH601988,0.0481558690854522,0.8125,-0.020195425,0.06835129364218437,0.06835129364218437,SH601988,中国银行,2026-04-01,2.7615435,2.7708788
16,16,SZ000895,0.047661503832051,0.8125,-0.025826931,0.07348843483180686,0.07348843483180686,,,2026-04-01,66.36656,66.459496
17,17,SH600926,0.046766086731555,0.8125,0.0024887323,0.04427735439360334,0.04427735439360334,SH600926,杭州银行,2026-04-01,0.2702234,0.27253157
18,18,SH601607,0.0451378265732292,0.625,-0.0011430979,0.04628092445073164,0.04628092445073164,SH601607,上海医药,2026-04-01,1.123738,1.1263565
19,19,SH600018,0.0450036460764831,0.75,-0.011641383,0.05664502924756464,0.05664502924756464,SH600018,上港集团,2026-04-01,1.0112166,1.0115638
20,20,SH600023,0.0446713970073957,0.75,-0.01814884,0.06282023648112006,0.06282023648112006,SH600023,浙能电力,2026-04-01,0.27950248,0.28000975
21,21,SH601939,0.0446512141962223,0.8125,-0.018828511,0.06347972543432044,0.06347972543432044,SH601939,建设银行,2026-04-01,0.8175504,0.81492496
22,22,SZ000538,0.0432578489521886,0.75,-0.005634904,0.04889275285996448,0.04889275285996448,,,2026-04-01,75.67164,76.23152
