,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,0,SZ000630,0.0943991196901978,0.8888888888888888,0.012196541,0.08220257885767827,0.08220257885767827,,,2026-04-02,21.436909,21.810698
1,1,SZ002601,0.0838944754623106,0.8888888888888888,0.019283295,0.06461118078457623,0.06461118078457623,,,2026-04-02,0.22558968,0.23046632
2,2,SH601169,0.0798217804221226,0.9444444444444444,-0.008955181,0.08877696106711161,0.08877696106711161,SH601169,北京银行,2026-04-02,0.2566756,0.25679785
3,3,SH603799,0.0738370235228133,0.9444444444444444,0.007963061,0.06587396219011066,0.06587396219011066,SH603799,华友钴业,2026-04-02,7.966073,8.126227
4,4,SH600362,0.0724953187032525,1.0,0.009026408,0.0634689105077569,0.0634689105077569,SH600362,江西铜业,2026-04-02,6.664718,6.766206
5,5,SH600489,0.0720150800627709,0.8888888888888888,-0.016134918,0.08814999779882436,0.08814999779882436,SH600489,中金黄金,2026-04-02,60.76475,61.12692
6,6,SH601018,0.0682529884017323,0.8888888888888888,-0.01252234,0.08077532822259412,0.08077532822259412,SH601018,宁波港,2026-04-02,0.6144892,0.6160405
7,7,SZ002050,0.0667633035753835,0.9444444444444444,-0.003109157,0.0698724606608022,0.0698724606608022,,,2026-04-02,141.36797,142.547
8,8,SH600919,0.0664243840885536,1.0,-0.0016593337,0.0680837177944557,0.0680837177944557,SH600919,江苏银行,2026-04-02,0.37084776,0.37201914
9,9,SH603993,0.0656111558308528,0.9444444444444444,0.004648328,0.06096282800339918,0.06096282800339918,SH603993,洛阳钼业,2026-04-02,2.5637238,2.589023
10,10,SH601166,0.0647370745926475,1.0,-0.008538365,0.07327543995672221,0.07327543995672221,SH601166,兴业银行,2026-04-02,1.2902769,1.2972387
11,11,SH600547,0.0641193342160294,0.8333333333333334,-0.012187302,0.07630663632860875,0.07630663632860875,SH600547,山东黄金,2026-04-02,176.39447,176.00117
12,12,SH600372,0.0639219938648058,0.8888888888888888,0.0015090704,0.06241292346838247,0.06241292346838247,SH600372,中航机载,2026-04-02,0.6484069,0.6529142
13,13,SH601868,0.0635167852826452,0.6111111111111112,0.0067340136,0.05678277172521112,0.05678277172521112,SH601868,中国能建,2026-04-02,0.41361704,0.42211694
