,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,0,SZ300896,0.0890728324825593,1.0,-0.010002017,0.0990748495037385,0.0990748495037385,,,2026-04-09,0.0070378007,0.006991279
1,1,SH600919,0.08415550590495,1.0,0.0027731657,0.08138234020213017,0.08138234020213017,SH600919,江苏银行,2026-04-09,0.36982578,0.37119082
2,2,SH601998,0.0782386388229159,1.0,-0.0023724437,0.08061108249891077,0.08061108249891077,SH601998,中信银行,2026-04-09,0.26782495,0.26753286
3,3,SZ301236,0.0770658691937101,0.9166666666666666,0.0011248589,0.07594101033750893,0.07594101033750893,,,2026-04-09,0.05553753,0.056178544
4,4,SZ002601,0.0724039611006164,0.9166666666666666,-0.011870623,0.0842745837355041,0.0842745837355041,,,2026-04-09,0.23362784,0.23309124
5,5,SH600362,0.0711905994326271,0.9166666666666666,0.01426661,0.056923989287058246,0.056923989287058246,SH600362,江西铜业,2026-04-09,7.0483165,7.181928
6,6,SH600926,0.0686088638034354,0.8333333333333334,0.0017769337,0.06683193013339145,0.06683193013339145,SH600926,杭州银行,2026-04-09,0.2752754,0.2760932
7,7,SH600160,0.0676611425458289,0.8333333333333334,-0.027306616,0.09496775885213384,0.09496775885213384,SH600160,巨化股份,2026-04-09,25.732725,25.732313
8,8,SZ000630,0.0656273052888966,0.75,0.022976756,0.04265054919301037,0.04265054919301037,,,2026-04-09,22.705332,23.301321
9,9,SZ000001,0.0650739352034339,0.9166666666666666,-0.0018090606,0.06688299577701178,0.06688299577701178,,,2026-04-09,1.2795651,1.2795506
10,10,SH600893,0.0643956355192111,0.75,-0.00081145763,0.06520709315318327,0.06520709315318327,SH600893,航发动力,2026-04-09,6.645018,6.676844
11,11,SZ300316,0.063189889797157,0.6666666666666666,0.004026413,0.05916347683328982,0.05916347683328982,,,2026-04-09,3.2328877,3.2941782
12,12,SH600372,0.0592452873559549,0.9166666666666666,0.004679799,0.05456548827605988,0.05456548827605988,SH600372,中航机载,2026-04-09,0.6620302,0.66924715
13,13,SH601166,0.0579951308531661,0.9166666666666666,-0.00592649,0.06392162068318319,0.06392162068318319,SH601166,兴业银行,2026-04-09,1.2792886,1.2786237
