instrument,avg_score,pos_ratio,real_label,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
SH601077,0.01579922331010836,0.625,,2026-02-11,0.008955179,0.019402983,0.4615362,0.0074626678,0.38461447,0.0029851357,0.15384933,0.004477646,0.23077105,0.99112433,1.0073965,0.9881657,1.0000719,0.9399797,0.91861653,0.9348932,0.90640897,0.9796542,0.98311293,0.9633774,0.93372333,0.9314683,0.9300271,0.012513143,0.024268622,0.035930824,0.03034466,0.02572966,0.0074262526,0.0060667717,0.0052876333,0.0020062982,0.000108739216,0.880535,0.5728442,0.7579776,0.33878806,0.0054475865,0.0020345715,0.009322108,0.016044177,0.03944037,0.066765055,1.0073965,1.0073965,1.0073965,1.0073965,1.0073965,0.9370067,0.9173256,0.8766792,0.8766792,0.8766792,0.99430317,0.97985756,0.97273654,0.95747715,0.95218724,0.9733469,0.93936926,0.90396744,0.9070193,0.90722275,1.0,1.0,1.0,1.0,1.0,0.89492166,0.9178821,0.94341654,0.94341654,0.94341654,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.15,0.43333334,0.71666664,0.8,0.9,0.85,0.56666666,0.28333333,-0.13754848,-0.20053856,-0.4244644,-0.31402054,-0.21121491,0.7776001,0.5808863,0.059057765,0.19158538,0.12134359,1.0,0.8,0.7,0.6333333,0.53333336,0.0,0.2,0.3,0.36666667,0.46666667,1.0,0.6,0.4,0.26666668,0.06666667,1.0,0.7777778,0.625,0.6263736,0.5153374,0.0,0.22222218,0.37499997,0.3736264,0.48466262,1.0,0.55555564,0.25000006,0.25274718,0.030674763,1.1394758,1.3062348,1.4241207,1.4146653,1.1894556,0.2352289,0.39009398,0.39518458,0.35367885,0.41776964,1.2158966,1.159201,1.0622259,0.98922384,1.0805477,0.5099124,0.429957,0.4806151,0.4935867,0.5033109,0.49008766,0.570043,0.51938486,0.5064133,0.49668905,0.019824697,-0.14008602,-0.03876976,-0.012826595,0.00662189
SZ000651,0.014286785554807334,0.75,,2026-02-11,-0.0015472763,0.0043836515,-0.35296512,0.002062849,0.47057775,0.00077352655,0.1764571,-0.0028365988,-0.6470858,1.0015497,1.0036157,0.99922526,1.000946,1.0041331,0.9899281,1.0128083,1.025909,1.0125561,1.0001036,0.99943227,1.0080705,1.0119592,1.0178802,0.0036960884,0.004642248,0.013508455,0.012607576,0.012072963,-0.00041319797,4.6906993e-05,-0.0015886198,-0.0010136159,-0.00033839795,0.031244362,0.0009359011,0.4840571,0.5009395,0.2396225,0.000722764,0.00035662577,0.00702147,0.00273827,-0.007897452,1.0072316,1.0121393,1.0417811,1.0417811,1.0417811,0.9948351,0.98114747,0.98114747,0.98114747,0.98114747,1.0026869,1.0041331,1.018894,1.0211226,1.0291845,0.9971075,0.9957648,0.9971075,0.9998969,1.0082648,0.6,0.6,0.35,0.23333333,0.11666667,0.41664565,0.60830516,0.31092554,0.31092554,0.31092554,0.2,0.2,0.2,0.46666667,0.73333335,0.4,0.1,0.55,0.7,0.85,-0.2,0.1,-0.35,-0.23333333,-0.11666667,0.2493746,0.17932543,0.5015881,0.3712951,0.0273797,0.3770932,0.55844885,0.3027438,0.19861294,0.26402107,0.6,0.5,0.45,0.43333334,0.46666667,0.4,0.5,0.55,0.53333336,0.5,0.2,0.0,-0.1,-0.1,-0.033333335,0.3888712,0.5844083,0.4558403,0.4328411,0.4788222,0.6111288,0.41559175,0.5441597,0.5671589,0.5211778,-0.22225761,0.16881652,-0.0883194,-0.13431782,-0.042355604,1.4240301,1.9848427,2.5886352,2.4899158,2.1720638,0.34910002,0.8681414,1.0925454,0.92864454,0.79323936,1.0492071,1.2209096,1.0895638,1.136347,1.3284054,0.0,0.061177995,0.44479802,0.46554917,0.48368165,1.0,0.93882203,0.55520195,0.5344508,0.5163183,-1.0,-0.877644,-0.11040395,-0.06890165,-0.032636683
SZ002714,0.012254772645046529,0.625,,2026-02-11,0.0032693993,0.017872663,0.18292737,0.0030514055,0.17073032,0.011551859,0.6463423,0.011769853,0.65853935,0.99674124,1.0030415,0.98522705,0.9938303,1.0180312,0.98066676,1.0514897,1.0840728,1.0527916,1.0069106,1.0030657,1.0058028,1.0323285,1.0477136,0.007871671,0.011673672,0.017579224,0.042681642,0.035781667,-0.0041062664,0.00086204265,-0.001138147,-0.004111705,-0.0013009683,0.68029994,0.04998664,0.14671192,0.7192227,0.40319228,0.0013020225,-0.006944928,0.005009703,0.027291179,-0.009335055,1.0317193,1.0382423,1.0586541,1.126436,1.126436,0.98522705,0.9700191,0.96024525,0.96024525,0.96024525,1.0138166,1.0138166,1.0176898,1.0825104,1.077996,0.999523,0.996571,0.9921354,0.9990065,1.0099938,0.4,0.5,0.45,0.3,0.15,0.31775072,0.4394527,0.4039758,0.23921171,0.23921171,0.2,0.2,0.05,0.16666667,0.5833333,1.0,0.4,0.5,0.6666667,0.8333333,-0.8,-0.2,-0.45,-0.5,-0.25,0.86133164,-0.11087806,-0.28861964,-0.46449775,-0.39730802,0.3262809,0.35545352,0.0424878,0.016432937,0.14688084,0.4,0.5,0.4,0.36666667,0.36666667,0.6,0.5,0.6,0.6333333,0.6166667,-0.2,0.0,-0.2,-0.26666668,-0.25,0.22858971,0.5779446,0.39195505,0.38910052,0.46246132,0.7714103,0.42205545,0.6080449,0.61089945,0.5375387,-0.5428206,0.15588911,-0.21608989,-0.22179894,-0.07507738,1.1831806,1.6483271,1.6804724,1.5525659,1.2747443,0.18147673,0.680762,0.5247,0.48992956,0.5287569,0.7284913,0.88072014,0.8832774,0.8484066,1.1270307,0.0,0.36830252,0.46653664,0.4393625,0.48765248,1.0,0.6316975,0.53346336,0.56063753,0.5123475,-1.0,-0.26339495,-0.066926725,-0.12127504,-0.024695031
SH600600,0.011643439425348432,0.875,,2026-02-11,-0.005901157,0.0073365243,-0.80435324,0.0006379491,0.08695522,0.0007974181,0.108691536,-0.005741688,-0.7826169,1.0059361,1.006578,0.99919784,1.0014849,1.000345,0.96680176,1.0007762,0.9844788,1.0544107,1.0081228,1.0004398,0.9951669,0.9952287,1.0039206,0.006313747,0.016367422,0.014292969,0.012694187,0.018818814,-0.0039751832,0.0017188329,0.0007638095,0.00031410818,-0.0006551072,0.9910146,0.10109232,0.09995239,0.047451552,0.3696069,-0.00017245785,-0.008174553,-0.0024230734,0.00021674759,0.015405074,1.0203787,1.0203787,1.0203787,1.0203787,1.0636983,0.9982303,0.96387,0.96263033,0.96263033,0.96263033,1.0124515,1.0124515,1.0049323,1.0041562,1.0200741,1.0031043,0.99142885,0.9868932,0.9868932,0.99172205,0.2,0.4,0.65,0.6666667,0.56666666,0.079902545,0.63937,0.6471115,0.6471115,0.36974794,0.4,0.7,0.85,0.9,0.016666668,0.2,0.2,0.5,0.6666667,0.8333333,0.2,0.5,0.35,0.23333333,-0.81666666,0.9368225,0.024392786,0.009231828,0.1707427,-0.16442414,0.89117026,0.6891022,0.46569595,0.4743817,0.19202712,0.2,0.5,0.45,0.46666667,0.41666666,0.8,0.5,0.55,0.53333336,0.5833333,-0.6,0.0,-0.1,-0.06666667,-0.16666667,0.4945648,0.59358287,0.4984635,0.52522415,0.43903375,0.5054352,0.40641713,0.5015365,0.47477585,0.56096625,-0.010870421,0.18716572,-0.0030729715,0.050448276,-0.121932484,1.6797662,2.217898,1.9021994,1.6654513,1.3443439,0.9075855,1.1567681,0.8998491,0.83218145,0.71815056,1.422124,1.4953246,1.8207284,2.0582964,2.4748235,0.3348562,0.4230128,0.4829012,0.49878892,0.49883968,0.6651438,0.5769872,0.5170988,0.50121105,0.5011603,-0.33028758,-0.15397443,-0.034197614,-0.0024221295,-0.0023206312
SH600009,0.010705023577044925,0.875,,2026-02-11,-0.0028717408,0.0073388456,-0.39130688,0.00031905857,0.043475308,0.0041480465,0.5652178,0.0009572469,0.13043563,1.00288,1.0031999,0.99584,0.9994029,0.998064,0.9792134,1.0191563,1.0684736,1.074893,0.99830854,0.9919095,0.99968415,1.0146831,1.0231965,0.0046886234,0.009617724,0.015545905,0.025578946,0.028358163,0.0012125574,0.0021712948,-0.001399413,-0.002499279,-0.00057639787,0.16720682,0.46720165,0.2836141,0.7398879,0.12600519,-0.00073366263,-0.0016803531,0.013610287,0.021556428,-0.0061927345,1.0041745,1.0041745,1.0383251,1.0696942,1.0930642,0.9880944,0.9660774,0.9660774,0.9660774,0.9660774,1.0005503,1.0000612,1.0131853,1.0461178,1.049358,0.9977583,0.98388016,0.9891176,0.99034035,0.9971673,0.6,0.8,0.55,0.36666667,0.25,0.7403969,0.89042664,0.46953207,0.32738534,0.26713485,0.2,0.6,0.2,0.033333335,0.46666667,0.4,0.4,0.7,0.8,0.9,-0.2,0.2,-0.5,-0.76666665,-0.43333334,-0.40612614,-0.2966667,-0.14656685,-0.38916627,0.027522532,0.0054775868,0.4075714,0.020896181,-0.12282913,0.32246763,0.6,0.6,0.4,0.33333334,0.38333333,0.4,0.4,0.6,0.6666667,0.6166667,0.2,0.2,-0.2,-0.33333334,-0.23333333,0.53974885,0.6452987,0.44496495,0.35846686,0.4338196,0.46025118,0.3547013,0.55503505,0.64153314,0.5661804,0.079497665,0.2905974,-0.11007008,-0.2830663,-0.13236083,1.6353381,2.1078503,2.4103024,2.2442915,2.1258583,0.56380713,0.8258285,0.8938692,0.87471855,1.1095698,1.0090714,1.3199835,0.8877967,1.0569293,2.284674,0.0,0.31274757,0.42128435,0.49064562,0.48600748,1.0,0.6872524,0.5787157,0.50935435,0.5139925,-1.0,-0.37450486,-0.15743133,-0.01870876,-0.02798502
SH603259,0.010474541264650925,0.25,,2026-02-11,0.0027489306,0.017671386,0.15555829,0.0064794584,0.36666387,0.008442996,0.47777784,0.0047124685,0.26667228,0.9972586,1.0064617,0.98883873,0.9967142,0.93606704,0.9369518,1.0123096,0.90560085,0.91794884,0.97341895,0.9533466,0.9621134,0.95970273,0.9293859,0.02163042,0.028066255,0.03019959,0.034629878,0.04073517,0.013302062,0.0070523685,-0.0016591329,0.0003326688,0.0014952447,0.9454707,0.5787786,0.10563999,0.007151942,0.41094652,-2.3069335e-05,0.0149177145,0.0536484,0.03547357,0.026504396,1.0064617,1.0064617,1.040699,1.0474564,1.0474564,0.93655586,0.90493554,0.90493554,0.88620484,0.8535165,0.9938144,0.97149557,0.9938144,0.9938144,0.9618556,0.95638555,0.93085855,0.93677485,0.9352592,0.8929835,1.0,1.0,0.85,0.8333333,0.9166667,0.9075657,0.9363544,0.70022124,0.70569944,0.75530344,1.0,1.0,0.1,0.33333334,0.6666667,0.4,0.4,0.7,0.033333335,0.2,0.6,0.6,-0.6,0.3,0.46666667,-0.10609375,-0.027158653,0.17038164,0.32498488,0.47327858,0.957115,0.56346047,0.33234784,0.5590969,0.2799204,1.0,0.8,0.5,0.53333336,0.56666666,0.0,0.2,0.45,0.43333334,0.4,1.0,0.6,0.05,0.1,0.16666667,1.0,0.70022,0.47542244,0.611081,0.55220526,0.0,0.29978,0.52457756,0.38891903,0.44779477,1.0,0.40044,-0.04915512,0.22216198,0.104410484,1.1760328,1.2475888,1.3441606,1.510297,1.3304697,0.23515463,0.2753179,0.23603043,0.45976114,0.41554025,0.79699284,0.6431261,0.7984278,1.3997954,1.3147897,0.45866716,0.40324602,0.3863263,0.50117105,0.50158226,0.54133284,0.596754,0.6136737,0.49882895,0.49841774,-0.08266566,-0.19350798,-0.22734737,0.0023420844,0.0031645282
SH600660,0.007847465682552924,0.625,,2026-02-11,0.00016531628,0.01058198,0.015622433,0.0049602906,0.4687488,0.005456373,0.51562876,0.0006613988,0.06250237,0.9998347,1.0049595,0.9943792,0.9980373,1.0355424,1.0267819,1.0009918,1.0444709,1.0877837,1.0063146,1.0109766,1.0124977,1.0240258,1.0366038,0.016677454,0.01690231,0.013412696,0.024260867,0.02576939,-0.0073400997,-0.0023505217,-0.00038088023,-0.0019294656,-0.0010685463,0.48426643,0.1772751,0.028223617,0.4901885,0.52441883,0.008365559,-0.00039920295,-0.008879297,0.0039513945,-0.005081635,1.0476114,1.0476114,1.0486035,1.0747236,1.0929085,0.9935518,0.98908824,0.98908824,0.98908824,0.98908824,1.0085957,1.0289301,1.0268809,1.0452304,1.0656312,0.9987097,0.9987758,0.99996674,1.0008264,1.0120023,0.6,0.4,0.25,0.16666667,0.083333336,0.119279645,0.18645187,0.18334366,0.12742108,0.10510228,0.2,0.6,0.45,0.06666667,0.15,0.8,0.4,0.7,0.8,0.9,-0.6,0.2,-0.25,-0.73333335,-0.75,-0.21104512,0.14075014,0.26060858,-0.3437437,-0.5563447,-0.9104254,0.013860128,0.19090661,-0.009432373,0.016208347,0.6,0.6,0.55,0.5,0.48333332,0.4,0.4,0.45,0.5,0.51666665,0.2,0.2,0.1,0.0,-0.033333335,0.12546168,0.38994485,0.49773765,0.43318373,0.42480794,0.8745383,0.61005515,0.50226235,0.5668163,0.5751921,-0.74907666,-0.2201103,-0.0045247157,-0.13363256,-0.15038414,1.8624247,1.9112152,1.9808556,1.8269162,1.4118623,0.62747943,0.58561873,0.75633985,0.69636524,0.6824224,1.5671542,1.3182694,1.387922,1.3247749,1.4853314,0.2576677,0.40842065,0.46730652,0.4999676,0.50602156,0.7423323,0.5915793,0.53269345,0.50003237,0.49397847,-0.48466462,-0.18315868,-0.06538693,-6.4781045e-05,0.012043065
SH600760,0.004786550416623467,0.625,,2026-02-11,-0.017210519,0.018644629,-0.9230819,0.00035847706,0.019226827,0.0010756323,0.05769127,-0.016493363,-0.88461745,1.017512,1.0178766,0.99890554,1.0034711,1.0098767,1.0184437,1.0877624,1.0393611,1.0964931,1.0091091,1.0037452,1.0404334,1.05521,1.044278,0.00856912,0.011915859,0.045495115,0.04845915,0.0447163,-0.0012496021,0.0013615361,-0.0064813746,-0.0035296062,-0.0002956813,0.05316318,0.11967932,0.7103505,0.41115218,0.013335701,-0.0066099195,-0.009872075,0.021139594,-0.0040306896,-0.035555426,1.0242658,1.0242658,1.1461804,1.1909341,1.1909341,0.9975062,0.9736783,0.9736783,0.9736783,0.96257794,1.0162247,1.0113719,1.0913638,1.1013352,1.0897268,1.0020809,0.99844664,1.0021645,1.0093675,1.0021645,0.2,0.3,0.15,0.1,0.18333334,0.093193404,0.5203201,0.15258764,0.12115537,0.16387586,0.8,0.9,0.05,0.23333333,0.6166667,0.4,0.3,0.65,0.76666665,0.35,0.4,0.6,-0.6,-0.53333336,0.26666668,0.83354264,-0.014183521,0.6866089,0.80676603,0.55596817,0.87198186,0.2581763,0.033312105,0.41607416,0.34485248,0.6,0.5,0.45,0.46666667,0.48333332,0.4,0.5,0.55,0.53333336,0.51666665,0.2,0.0,-0.1,-0.06666667,-0.033333335,0.41205022,0.42713422,0.38217342,0.46821204,0.4562633,0.58794975,0.5728658,0.6178266,0.531788,0.5437367,-0.17589955,-0.1457316,-0.23565315,-0.06357593,-0.08747342,1.0342407,1.0990903,1.481261,1.7496942,1.4442123,0.19629115,0.18691212,0.52458066,0.7536073,0.6787534,0.6028609,0.5669538,1.0663537,1.0978138,1.1830093,0.41180465,0.38259536,0.4281057,0.48787513,0.47163135,0.5881954,0.61740464,0.5718943,0.5121249,0.52836865,-0.17639074,-0.23480928,-0.1437886,-0.024249751,-0.056737293
SZ001965,0.004555719222694802,0.625,,2026-02-11,0.0,0.0061412966,0.0,0.002047099,0.33333334,0.004094198,0.6666667,0.002047099,0.33333334,1.0,1.0020471,0.9959058,0.9996528,0.9923136,0.9684858,1.0,1.029977,1.0230591,0.9980015,0.98931587,0.981053,0.99067384,1.0053164,0.0028031871,0.012459711,0.0132365655,0.018727636,0.021343097,0.00092238426,0.0033680375,0.0014188025,-0.0009815332,-0.0009041073,0.27068216,0.6698064,0.4021252,0.21288532,0.5472993,0.0001537342,-0.0044720504,0.0054683564,0.023558408,0.021354761,1.0043504,1.0043504,1.0043504,1.0384274,1.0517429,0.9869457,0.9600307,0.9600307,0.9600307,0.9600307,0.99938506,0.99923134,0.99415827,1.003382,1.0218294,0.9973866,0.9830899,0.96802455,0.97217524,0.98647195,1.0,1.0,1.0,0.68333334,0.35833332,0.7500452,0.9018408,0.9018408,0.5098343,0.4358124,0.8,0.9,0.95,0.06666667,0.11666667,0.6,0.2,0.6,0.73333335,0.8666667,0.2,0.7,0.35,-0.6666667,-0.75,-0.26036936,-0.67258924,-0.5474019,-0.34799474,-0.024131471,0.81717044,0.34194073,0.2219169,-0.043407198,0.10332547,0.6,0.7,0.5,0.43333334,0.46666667,0.2,0.2,0.45,0.43333334,0.45,0.4,0.5,0.05,0.0,0.016666668,0.7083331,0.69158846,0.5,0.4235295,0.47395834,0.2916669,0.30841154,0.5,0.5764705,0.5260416,0.41666618,0.38317692,0.0,-0.15294097,-0.052083287,1.8012922,2.8212116,3.0538478,2.9915378,3.147262,0.70618755,1.3356414,1.0308629,1.0402085,1.1328089,0.9338067,1.3148606,1.1496354,1.2501682,1.0920774,0.100961424,0.2967926,0.44064468,0.46303475,0.48427954,0.89903855,0.70320743,0.5593553,0.53696525,0.5157205,-0.79807717,-0.4064148,-0.11871063,-0.07393052,-0.031440932
SH601766,0.004014339470745984,0.625,,2026-02-11,-0.0015600455,0.007800315,-0.19999775,0.0015600455,0.19999775,0.0046802238,0.6000045,0.0015601331,0.20000897,1.0015625,1.003125,0.99531245,1.0004086,1.0117271,0.9904051,1.0788913,1.0788913,1.1727079,1.0004264,0.9950959,1.0193497,1.0426794,1.0734009,0.0035035464,0.01116098,0.03320753,0.043725252,0.048831813,0.0,0.0020417375,-0.0044864286,-0.004344321,-0.0024811742,0.0,0.30676562,0.6388464,0.7650342,0.78742397,-0.0004264251,-0.004283755,0.023271408,0.020313203,-0.00020621292,1.0141367,1.0141367,1.0965458,1.110652,1.1774383,0.9915466,0.97173166,0.97173166,0.97173166,0.97173166,1.0031983,1.0031983,1.0558635,1.0837953,1.1091684,0.9989339,0.9848614,0.9929638,0.9989339,1.019403,0.4,0.6,0.35,0.23333333,0.11666667,0.37421054,0.66662806,0.22648342,0.20348606,0.13742062,0.2,0.6,0.1,0.3,0.016666668,0.4,0.1,0.55,0.7,0.85,-0.2,0.5,-0.45,-0.4,-0.8333333,-0.035630442,-0.2599592,-0.2175931,-0.48955593,-0.57725894,0.38411364,0.6578256,-0.2161182,-0.10576814,-0.1840591,0.2,0.4,0.3,0.36666667,0.36666667,0.8,0.6,0.7,0.6333333,0.6333333,-0.6,-0.2,-0.4,-0.26666668,-0.26666668,0.29629642,0.55421704,0.3238096,0.37583897,0.3516484,0.7037036,0.445783,0.67619044,0.624161,0.6483516,-0.4074072,0.108434044,-0.35238084,-0.24832207,-0.29670322,1.3488277,2.308647,2.8211756,2.3067079,1.7691196,0.42374903,1.2199852,1.780704,1.6399196,1.338535,0.78013885,1.2444011,0.95932627,1.0959326,1.4607685,0.048815046,0.17134488,0.47656247,0.49925768,0.4981328,0.9511849,0.8286551,0.5234375,0.5007423,0.5018672,-0.9023699,-0.65731025,-0.046875056,-0.0014846607,-0.0037344
SZ300759,0.0036198661498599667,0.5,,2026-02-11,-0.007138205,0.020441277,-0.34920543,0.009409498,0.46031854,0.003893573,0.19047602,-0.012654131,-0.61904794,1.0071895,1.0166667,0.99607843,1.0033565,0.9924327,0.9754765,1.0755324,0.95319504,0.9737949,0.9951233,0.98408073,1.0002873,1.0033165,0.97715575,0.011310796,0.018248389,0.0276768,0.035508137,0.037053145,0.0045964215,0.003995106,-0.0028946744,-0.0006896051,0.0012422446,0.41285104,0.4393585,0.38285628,0.029231211,0.34281826,-0.0043161474,-0.0020586906,0.027212132,0.00668276,-0.013801946,1.0176542,1.0176542,1.1009254,1.1291294,1.1291294,0.974875,0.94769466,0.94769466,0.92419,0.91867983,1.0025505,0.9939462,1.0172646,1.0244675,1.0109025,0.9867713,0.96942264,0.9838845,0.9819787,0.9477298,0.8,0.9,0.55,0.5,0.75,0.5873178,0.7476509,0.34135017,0.36991435,0.3864116,0.8,0.9,0.05,0.33333334,0.6666667,0.6,0.4,0.7,0.06666667,0.06666667,0.2,0.5,-0.65,0.26666668,0.6,0.4612385,0.27353823,0.7158457,0.6893067,0.7623538,0.8798929,0.5616776,0.48442978,0.68350387,0.60975105,0.2,0.4,0.25,0.4,0.4,0.8,0.6,0.75,0.6,0.6,-0.6,-0.2,-0.5,-0.2,-0.2,0.5823168,0.5860372,0.36043504,0.5527147,0.51658094,0.41768315,0.41396278,0.63956493,0.4472853,0.48341906,0.16463369,0.17207442,-0.27912992,0.10542939,0.0331619,1.3491923,1.3712887,1.5935742,1.8057421,1.4583638,0.3004235,0.27106863,0.33244517,0.67105854,0.63730013,1.4288493,0.77787197,0.7093769,1.2856666,1.3384231,0.34485117,0.4127319,0.26520523,0.48732546,0.4721069,0.6551488,0.5872681,0.7347948,0.51267457,0.5278931,-0.31029764,-0.17453621,-0.46958953,-0.025349088,-0.055786222
SH601881,0.00354042951255059,0.625,,2026-02-11,-0.0065702945,0.00788434,-0.8333347,0.00065699057,0.08332854,0.0006570554,0.08333676,-0.00657023,-0.83332646,1.0066137,1.0072751,0.9993386,1.0012913,1.0133928,0.9899553,1.0569197,1.0530133,1.092634,1.0063616,1.0046875,1.0106027,1.0282552,1.0414435,0.006430735,0.0071714725,0.012193731,0.028509943,0.02612754,-0.0029575815,0.0003179123,-0.0013720117,-0.0027127103,-0.0010780522,0.528801,0.018013967,0.4431089,0.7016424,0.51925707,-0.0004464375,-0.0061181015,0.0024314423,0.011079107,-0.009640893,1.0226946,1.0226946,1.0560064,1.094807,1.1375661,0.9987592,0.9770719,0.9770719,0.9770719,0.9770719,1.0087054,1.0102679,1.0184151,1.0608258,1.0585938,1.0017858,0.999442,0.9998884,1.0018973,1.0138392,0.2,0.4,0.25,0.16666667,0.083333336,0.05183832,0.502559,0.2904702,0.19474337,0.14285952,0.2,0.6,0.05,0.16666667,0.05,0.6,0.1,0.55,0.7,0.85,-0.4,0.5,-0.5,-0.53333336,-0.8,0.71701133,0.07053734,0.074318394,0.41001675,0.024388758,0.05328484,0.67660385,0.3547795,0.5054847,0.4206358,0.4,0.5,0.4,0.4,0.43333334,0.6,0.4,0.55,0.56666666,0.5,-0.2,0.1,-0.15,-0.16666667,-0.06666667,0.2692306,0.5592108,0.3277026,0.40847784,0.41188958,0.7307694,0.44078925,0.67229736,0.59152216,0.5881104,-0.46153882,0.118421495,-0.34459475,-0.18304428,-0.17622082,1.1282623,1.666535,1.7027535,1.8366739,1.5597992,0.2440534,0.7162451,0.5785783,0.62078774,0.634165,0.91553575,1.1495792,1.0320431,1.0339026,1.1991737,0.10170854,0.39236596,0.40040472,0.5008802,0.4998403,0.89829147,0.60763407,0.5995953,0.49911982,0.50015974,-0.79658294,-0.21526808,-0.19919059,0.0017603553,-0.0003194339
SZ300896,0.002906809328221198,0.625,,2026-02-11,-0.00013412778,0.015754957,-0.00851337,0.012067618,0.7659569,0.0035532112,0.22552973,-0.008648534,-0.54894054,1.0001341,1.0122033,0.9964463,1.0037005,0.9945065,0.9261145,1.0176398,0.94561905,1.0456619,1.0149838,0.9910264,0.9771666,0.979936,0.9736008,0.015900265,0.032222755,0.030405756,0.028824138,0.028379342,-0.0071038,0.0076761344,0.002166341,0.000574094,0.00013576176,0.499014,0.5202011,0.17766835,0.030743625,0.0069799153,-0.000776186,-0.02556903,0.0022531732,0.011739604,0.022394199,1.0647844,1.0647844,1.0647844,1.0647844,1.0647844,0.9929718,0.92163014,0.92163014,0.92163014,0.92101276,1.0318878,1.0132298,1.0004436,1.0058514,0.998226,1.0017741,0.9637528,0.94883454,0.9500945,0.9489807,0.2,0.6,0.8,0.73333335,0.81666666,0.09786852,0.5474502,0.5474502,0.5474502,0.5493936,0.2,0.6,0.8,0.8666667,0.93333334,0.2,0.1,0.55,0.7,0.35,0.0,0.5,0.25,0.16666667,0.5833333,0.71260256,0.3196399,0.52069736,0.62803614,0.40370843,0.72862077,0.7802408,0.6929957,0.65612954,0.49617288,0.4,0.6,0.4,0.56666666,0.48333332,0.6,0.4,0.6,0.43333334,0.51666665,-0.2,0.2,-0.2,0.13333334,-0.033333335,0.5235726,0.64937824,0.47603723,0.5596923,0.47118872,0.47642738,0.35062176,0.52396274,0.44030765,0.5288113,0.047145244,0.29875648,-0.04792552,0.119384706,-0.057622578,1.8342333,1.782536,1.4408642,1.4575876,1.1857,0.87720436,0.64136827,0.5701634,0.5662461,0.5106214,0.91734165,0.8221646,1.0735358,1.1796559,1.2820534,0.4437295,0.49770185,0.44085228,0.5035943,0.50160766,0.5562705,0.5022982,0.5591477,0.49640572,0.49839237,-0.11254099,-0.004596313,-0.118295416,0.0071885344,0.0032152825
