datetime,instrument,score,exp_name,rid,real_label,error,abs_error
2026-03-06,SH600000,-0.0013880230994901307,EXP_LGBModel_Alpha158_csi300_custom_step0_s_20260306_01,afe431228f7f4fff8912d62cf5a21a46,,,
2026-03-06,SH601238,0.003178947838023305,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260306_00,95b5a892e42e46d59063c1e69443f30b,,,
2026-03-06,SH601236,0.022697744891047478,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260306_00,95b5a892e42e46d59063c1e69443f30b,,,
2026-03-06,SH601229,0.02861923910677433,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260306_00,95b5a892e42e46d59063c1e69443f30b,,,
2026-03-06,SH601225,-0.01868121325969696,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260306_00,95b5a892e42e46d59063c1e69443f30b,,,
2026-03-06,SH601211,-0.034801680594682693,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260306_00,95b5a892e42e46d59063c1e69443f30b,,,
2026-03-06,SH601186,-0.0637427344918251,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260306_00,95b5a892e42e46d59063c1e69443f30b,,,
2026-03-06,SH601169,0.04592422768473625,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260306_00,95b5a892e42e46d59063c1e69443f30b,,,
2026-03-06,SH601166,-0.024084659293293953,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260306_00,95b5a892e42e46d59063c1e69443f30b,,,
2026-03-06,SH601138,-0.009535052813589573,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260306_00,95b5a892e42e46d59063c1e69443f30b,,,
2026-03-06,SH601136,0.017550967633724213,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260306_00,95b5a892e42e46d59063c1e69443f30b,,,
2026-03-06,SH601127,-0.016728078946471214,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260306_00,95b5a892e42e46d59063c1e69443f30b,,,
