,datetime,instrument,score,exp_name,rid,weight,real_label,error,abs_error
0,2026-03-30,SH600000,0.0038198125412365067,EXP_CatBoostModel_Alpha158_csi300_custom_step0_s_20260330_16,700206f8e6974c1a9b69c344e568a92d,0.068,,,
1,2026-03-30,SH600015,0.0764395073056221,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,c300df2242734444b0ce440a10a5a465,0.077,,,
2,2026-03-30,SH600011,0.05479367822408676,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,c300df2242734444b0ce440a10a5a465,0.077,,,
3,2026-03-30,SH600010,0.07837230712175369,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,c300df2242734444b0ce440a10a5a465,0.077,,,
4,2026-03-30,SH600009,0.0010544960387051105,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,c300df2242734444b0ce440a10a5a465,0.077,,,
5,2026-03-30,SH600000,0.03548601269721985,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,c300df2242734444b0ce440a10a5a465,0.077,,,
6,2026-03-30,SZ302132,-0.0030873934738337994,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
7,2026-03-30,SZ301269,0.07025463879108429,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
8,2026-03-30,SZ301236,0.04403260722756386,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
9,2026-03-30,SZ300999,-0.0849444717168808,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
10,2026-03-30,SZ300979,0.00709507754072547,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
11,2026-03-30,SZ300896,0.015138667076826096,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
12,2026-03-30,SZ300866,-0.0199962817132473,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
13,2026-03-30,SZ300832,-0.06380507349967957,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
14,2026-03-30,SZ300803,-0.04530829191207886,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
15,2026-03-30,SZ300782,-0.04663823917508125,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
16,2026-03-30,SZ300760,-0.0024739846121519804,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
17,2026-03-30,SZ300759,-0.034611303359270096,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
18,2026-03-30,SH600016,0.08488892763853073,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,c300df2242734444b0ce440a10a5a465,0.077,,,
19,2026-03-30,SZ300750,-0.006865410134196281,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
20,2026-03-30,SH600018,0.08532804995775223,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,c300df2242734444b0ce440a10a5a465,0.077,,,
21,2026-03-30,SH600023,0.14042378962039948,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,c300df2242734444b0ce440a10a5a465,0.077,,,
22,2026-03-30,SH600111,0.0816076397895813,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,c300df2242734444b0ce440a10a5a465,0.077,,,
23,2026-03-30,SH600104,0.1265394687652588,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,c300df2242734444b0ce440a10a5a465,0.077,,,
24,2026-03-30,SH600089,0.03798796981573105,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,c300df2242734444b0ce440a10a5a465,0.077,,,
25,2026-03-30,SH600085,0.003965181764215231,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,c300df2242734444b0ce440a10a5a465,0.077,,,
26,2026-03-30,SH600066,0.06979407370090485,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,c300df2242734444b0ce440a10a5a465,0.077,,,
27,2026-03-30,SH600061,0.033789969980716705,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,c300df2242734444b0ce440a10a5a465,0.077,,,
28,2026-03-30,SH600050,0.050643496215343475,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,c300df2242734444b0ce440a10a5a465,0.077,,,
29,2026-03-30,SH600048,-0.039075784385204315,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,c300df2242734444b0ce440a10a5a465,0.077,,,
30,2026-03-30,SH600039,0.06688187271356583,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,c300df2242734444b0ce440a10a5a465,0.077,,,
31,2026-03-30,SH600036,0.09047570079565048,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,c300df2242734444b0ce440a10a5a465,0.077,,,
32,2026-03-30,SH600031,0.008889125660061836,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,c300df2242734444b0ce440a10a5a465,0.077,,,
33,2026-03-30,SH600030,-0.028523189947009087,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,c300df2242734444b0ce440a10a5a465,0.077,,,
34,2026-03-30,SH600029,0.13076737523078918,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,c300df2242734444b0ce440a10a5a465,0.077,,,
35,2026-03-30,SH600028,-0.055512815713882446,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,c300df2242734444b0ce440a10a5a465,0.077,,,
36,2026-03-30,SH600027,0.04882156848907471,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,c300df2242734444b0ce440a10a5a465,0.077,,,
37,2026-03-30,SH600026,-0.07932379841804504,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,c300df2242734444b0ce440a10a5a465,0.077,,,
38,2026-03-30,SH600025,0.16098953783512115,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,c300df2242734444b0ce440a10a5a465,0.077,,,
39,2026-03-30,SH600019,-0.038410767912864685,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,c300df2242734444b0ce440a10a5a465,0.077,,,
40,2026-03-30,SH600115,0.17565295100212097,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,c300df2242734444b0ce440a10a5a465,0.077,,,
41,2026-03-30,SZ300661,-0.059511780738830566,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
42,2026-03-30,SZ300502,-0.04058234393596649,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
43,2026-03-30,SZ002920,0.009052545763552189,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
44,2026-03-30,SZ002916,-0.011459410190582275,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
45,2026-03-30,SZ002736,-0.14020930230617523,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
46,2026-03-30,SZ002714,-0.02450249344110489,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
47,2026-03-30,SZ002709,-0.04595310613512993,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
48,2026-03-30,SZ002648,-0.07779409736394882,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
49,2026-03-30,SZ002625,0.024133937433362007,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
50,2026-03-30,SZ002601,0.04153285175561905,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
51,2026-03-30,SZ002600,0.019207274541258812,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
52,2026-03-30,SZ002594,0.0066942619159817696,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
53,2026-03-30,SZ002493,0.07494975626468658,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
54,2026-03-30,SZ002475,0.014626618474721909,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
55,2026-03-30,SZ002466,-0.06469928473234177,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
56,2026-03-30,SZ002463,-0.10410714894533157,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
57,2026-03-30,SZ002460,-0.07517512142658234,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
58,2026-03-30,SZ002459,-0.014892105013132095,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
59,2026-03-30,SZ002422,0.0017386642284691334,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
60,2026-03-30,SZ002938,-0.06392557919025421,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
61,2026-03-30,SZ300628,-0.024456167593598366,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
62,2026-03-30,SZ003816,0.07380477339029312,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
63,2026-03-30,SZ300015,0.01662898063659668,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
64,2026-03-30,SZ300498,0.0005065613659098744,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
65,2026-03-30,SZ300476,-0.06926222145557404,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
66,2026-03-30,SZ300442,,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
67,2026-03-30,SZ300433,0.0022421334870159626,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
68,2026-03-30,SZ300418,-0.02152545563876629,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
69,2026-03-30,SZ300413,0.009386690333485603,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
70,2026-03-30,SZ300408,-0.01140551082789898,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
71,2026-03-30,SZ300394,-0.2367604523897171,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
72,2026-03-30,SZ300347,-0.019665058702230453,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
73,2026-03-30,SZ300316,0.025062058120965958,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
74,2026-03-30,SZ300308,-0.07695324718952179,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
75,2026-03-30,SZ300274,-0.009505491703748703,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
76,2026-03-30,SZ300251,-0.0584833063185215,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
77,2026-03-30,SZ300124,0.026363437995314598,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
78,2026-03-30,SZ300122,-0.039365556091070175,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260330_14,0f80ddba2eb74042b06dd385dd90842c,0.039,,,
