datetime,instrument,score,exp_name,rid,real_label,error,abs_error
2026-03-06,SH600000,0.00017082759424395376,EXP_LGBModel_Alpha158_csi300_custom_step0_s_20260307_17,836627a53fb249f4953397e68d4e4410,,,
2026-03-06,SH601238,0.004115063697099686,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601236,0.023500604555010796,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601229,0.03340692073106766,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601225,-0.01821332797408104,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601211,-0.03572165593504906,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601186,-0.06453406065702438,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601169,0.05540229752659798,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601166,-0.02037118934094906,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601138,-0.007709257770329714,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601136,0.017085732892155647,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601127,-0.01544082909822464,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601117,0.04586660489439964,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601111,-0.009849407710134983,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601100,-0.029005998745560646,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601088,-0.04172506928443909,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601077,0.010725610889494419,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601066,0.008217732422053814,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601059,,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601058,-0.014377997256815434,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601288,-0.06651197373867035,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601021,0.0073245493695139885,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601298,0.02176465280354023,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601319,-0.00725387129932642,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601698,0.02341786026954651,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601689,-0.0526101253926754,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601688,-0.010932445526123047,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601669,-0.0283953920006752,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601668,0.0008390701841562986,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601658,0.012794730253517628,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601633,-0.039442695677280426,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601628,0.014377479441463947,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601618,0.02043517492711544,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601607,-0.033268675208091736,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601601,0.03947766125202179,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601600,0.037498243153095245,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601456,0.03597842901945114,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601398,0.001478775404393673,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601390,0.017757508903741837,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601377,-0.01610918529331684,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601360,-0.0527704618871212,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601336,0.05996260046958923,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601328,-0.03245067968964577,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601318,-0.014705742709338665,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601018,0.02543720416724682,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601012,-0.05443722382187843,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH601009,0.03357016295194626,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH600660,-0.005549200344830751,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH600600,0.038044631481170654,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH600588,-0.03474343195557594,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH600585,0.02031286433339119,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH600584,0.023408368229866028,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH600570,-0.03530140966176987,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH600547,0.00988198071718216,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
2026-03-06,SH600522,0.01703064702451229,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260307_15,c9ef5adcf4504d4088d916d43b05ed84,,,
