,datetime,instrument,score,exp_name,rid,real_label,error,abs_error
59,2026-03-17,SH688256,0.004685023108369274,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
60,2026-03-17,SH688223,0.12800283879571148,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
61,2026-03-17,SH688187,-0.05639440313144787,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
62,2026-03-17,SH688169,-0.018889545048918505,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
63,2026-03-17,SH688126,-0.0031680511740438413,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
64,2026-03-17,SH688111,-0.01786938461957763,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
65,2026-03-17,SH688082,0.10379364669618268,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
66,2026-03-17,SH688047,0.028694558815799652,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
67,2026-03-17,SH688041,-0.08285799150691049,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
68,2026-03-17,SH688036,-0.012567263946319253,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
69,2026-03-17,SH688012,-0.01830567973147976,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
70,2026-03-17,SH688009,0.003942012000816344,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
71,2026-03-17,SH688008,0.03147326662236796,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
72,2026-03-17,SH605117,0.03773893589906305,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
73,2026-03-17,SH601939,0.1277916448960983,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
74,2026-03-17,SZ000999,0.14543992944853565,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
75,2026-03-17,SZ001965,0.03322250349525697,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
76,2026-03-17,SZ300413,-0.018304705394045186,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
77,2026-03-17,SZ300408,0.1485065872608081,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
78,2026-03-17,SZ300394,0.24657977882611948,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
79,2026-03-17,SZ300347,-0.028404831060136075,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
80,2026-03-17,SZ300316,-0.021991338450515565,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
81,2026-03-17,SZ300308,0.08767342737117483,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
82,2026-03-17,SZ300418,0.02697001753296112,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
83,2026-03-17,SZ300274,-0.11076535144626129,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
84,2026-03-17,SZ300124,0.006337394245431101,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
85,2026-03-17,SZ300122,0.002847500133686806,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
86,2026-03-17,SZ300059,-0.027185974980493945,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
87,2026-03-17,SZ300033,-0.07211776739328514,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260317_12,c29cd594b1f341389dcecf762c0981a2,,,
